PeakID	Annotation
chr6:128075478-128076070:287	enhancer
chr19:21913787-21914592:640	enhancer
chr17:83977583-83978345:296	enhancer
chr4:95319031-95319526:189	enhancer
chr1:136140035-136140642:146	enhancer
chr4:47948193-47948781:223	enhancer
chr4:101172776-101173117:200	enhancer
chr9:79977464-79978161:660	promoter
chr9:102777486-102778494:229	enhancer
chr6:32493464-32494104:351	enhancer
chr14:31930299-31930937:386	enhancer
chr10:44071036-44071502:268	enhancer
chr5:74260040-74260713:432	enhancer
chr18:61643771-61644105:139	enhancer
chr3:55520584-55520805:109	enhancer
chrX:12134584-12134782:108	enhancer
chr15:82963409-82964144:443	enhancer
chr8:79562027-79562472:191	enhancer
chr6:143259856-143260205:204	enhancer
chr18:54900179-54901234:801	enhancer
chr13:73970560-73970972:146	enhancer
chr10:61956234-61957209:724	enhancer
chr2:92016945-92017445:262	enhancer
chr18:69196561-69197282:597	promoter
chr19:21882062-21882902:721	enhancer
chr8:64206430-64206813:238	promoter
chr4:86388336-86388797:261	enhancer
chr3:84615568-84615823:118	enhancer
chr13:58066510-58068086:818	enhancer
chr16:87261504-87261972:195	enhancer
chr11:62966760-62967795:756	enhancer
chr7:79935539-79936049:407	promoter
chr2:120102904-120103279:194	promoter
chr7:16349971-16350414:290	enhancer
chr4:130174427-130174967:382	promoter
chr11:76130757-76131418:280	enhancer
chr12:75369367-75369893:148	enhancer
chr13:63096704-63097124:176	enhancer
chr4:57294915-57295489:151	enhancer
chr3:52088394-52089026:177	enhancer
chr4:139282756-139283504:572	enhancer
chr3:88771577-88772146:283	promoter
chr17:86063533-86063872:137	enhancer
chr14:121698054-121698802:418	promoter
chr3:27656791-27657251:156	enhancer
chr7:24902753-24903260:164	promoter
chr10:96751559-96752098:187	enhancer
chr17:47832829-47833567:540	promoter
chr13:49371111-49371972:544	enhancer
chr4:95117034-95117719:548	enhancer
chr4:105215689-105216417:560	enhancer
chr15:27752037-27752405:123	enhancer
chr10:98494416-98494694:146	enhancer
chr3:122130757-122131273:166	enhancer
chr2:136920904-136921424:390	enhancer
chr1:34028828-34029130:175	enhancer
chr8:115529667-115530439:114	enhancer
chr14:48131341-48132103:722	enhancer
chr5:53970123-53970590:199	enhancer
chr14:76179354-76179835:213	enhancer
chr17:80807999-80808495:242	enhancer
chr4:105260977-105261651:465	enhancer
chr19:5729495-5729797:159	promoter
chr13:109440849-109441294:210	promoter
chr4:102623971-102624669:277	enhancer
chr16:24156744-24157270:195	enhancer
chr6:90695728-90696030:114	enhancer
chr15:9131099-9131895:168	enhancer
chr5:108714152-108714612:186	enhancer
chr5:23598563-23598866:164	enhancer
chr19:6398534-6398847:155	promoter
chr15:12211487-12212059:308	enhancer
chr14:33687368-33688135:485	enhancer
chr14:7913907-7914174:133	enhancer
chr15:99326401-99326874:220	enhancer
chr10:99285838-99286612:230	enhancer
chr2:27539771-27539981:106	promoter
chr5:105428251-105428927:530	enhancer
chr2:134527559-134528748:364	enhancer
chr16:92018985-92019804:345	enhancer
chr5:44726582-44726967:231	enhancer
chr16:43409162-43409521:181	enhancer
chr15:79830465-79830700:125	enhancer
chr8:120806993-120807468:308	enhancer
chr18:52909823-52910354:211	enhancer
chr1:105790209-105790552:154	enhancer
chr2:53026271-53026691:274	enhancer
chr3:107743091-107744126:204	enhancer
chr2:167949026-167949625:384	enhancer
chr5:122050031-122050623:155	promoter
chr5:134887542-134888223:485	enhancer
chr3:19663228-19663710:182	enhancer
chr10:96866354-96867197:192	enhancer
chr9:115760383-115761217:342	enhancer
chr16:45608464-45609004:153	enhancer
chr3:104805452-104805923:269	enhancer
chr2:135773499-135774142:384	enhancer
chr13:34794464-34794887:122	enhancer
chr3:84127431-84127800:243	enhancer
chr14:102922471-102923002:227	enhancer
chr1:36630141-36630900:409	enhancer
chr11:101679559-101680469:551	enhancer
chr12:40564286-40564589:151	enhancer
chr11:101687260-101687683:206	enhancer
chr13:96593678-96593941:121	enhancer
chr2:115936780-115937225:277	enhancer
chr6:84886550-84887139:435	enhancer
chr11:110427158-110427768:247	enhancer
chr3:153689814-153690330:367	enhancer
chr2:75612833-75613605:593	enhancer
chr2:32914804-32915336:292	enhancer
chr14:30196322-30196626:154	enhancer
chr8:47412463-47414062:542	promoter
chr18:38284268-38284747:276	promoter
chr7:126821882-126822409:396	promoter
chr16:45837679-45838394:106	enhancer
chr7:111245097-111245351:129	enhancer
chr4:149903011-149903518:136	enhancer
chr15:79396727-79397154:231	enhancer
chr1:149862728-149863365:178	enhancer
chr19:32292493-32292789:129	enhancer
chr12:38836084-38836614:286	enhancer
chr14:25736425-25736924:325	enhancer
chr9:118980293-118980903:234	enhancer
chr2:75021643-75022107:184	enhancer
chr10:68681213-68681574:165	enhancer
chr6:35259524-35259823:173	enhancer
chr12:73671541-73671907:173	enhancer
chr19:56631106-56632073:452	enhancer
chr4:95377206-95377814:441	enhancer
chr6:94413749-94414370:77	enhancer
chr14:63343522-63344485:628	enhancer
chr2:29643351-29643905:200	promoter
chr10:94944554-94945501:848	promoter
chr2:32834529-32834896:176	enhancer
chr1:87645696-87646101:220	enhancer
chr3:149380012-149380425:73	enhancer
chr13:30748814-30749593:359	promoter
chr1:79757147-79757619:147	enhancer
chr18:38171548-38172717:937	enhancer
chr16:30627561-30628243:287	enhancer
chr5:65955831-65956178:186	enhancer
chrX:20160349-20160985:420	enhancer
chr2:138215398-138216162:400	enhancer
chr11:89103119-89103586:182	enhancer
chr18:32880464-32880849:147	enhancer
chr1:152817649-152818264:416	enhancer
chr5:93127668-93128146:132	enhancer
chr8:47380008-47380508:335	enhancer
chr1:170728553-170728844:146	enhancer
chr6:72519811-72520309:78	enhancer
chr18:67369656-67370356:587	enhancer
chr11:8496690-8497618:156	enhancer
chr1:133878933-133879448:80	enhancer
chr10:80805951-80806222:132	promoter
chr13:82258226-82259185:579	enhancer
chr12:4664856-4665332:304	enhancer
chr7:141060700-141061207:263	promoter
chr8:47412463-47414062:1397	promoter
chr17:7925745-7926273:193	promoter
chr10:84685951-84686552:202	enhancer
chr19:6399382-6400117:451	promoter
chr10:20405522-20405728:104	enhancer
chr19:41999740-42000253:366	enhancer
chr6:72662841-72663490:395	enhancer
chr16:36626853-36627166:168	enhancer
chr3:137340914-137341288:204	promoter
chr17:67213639-67214187:226	enhancer
chr19:40708095-40708526:267	enhancer
chr3:94932754-94933506:284	promoter
chr8:36533430-36533911:163	enhancer
chr15:58383467-58383752:165	enhancer
chr14:21523294-21523615:141	enhancer
chr15:97821184-97821889:252	enhancer
chr1:185217994-185218312:157	enhancer
chr1:136859483-136859936:208	enhancer
chr15:78624334-78625378:499	enhancer
chr7:132802157-132802408:138	enhancer
chr8:88630226-88630560:172	enhancer
chr5:66603764-66604503:180	enhancer
chr10:25520409-25520805:197	enhancer
chr2:158305881-158306859:433	promoter
chr4:116176629-116177686:661	enhancer
chr17:8838335-8838608:134	enhancer
chr5:23409690-23410666:250	enhancer
chr3:108435628-108436016:165	enhancer
chr4:136522901-136523204:151	enhancer
chr13:54948881-54950043:514	promoter
chr17:67347006-67347516:457	enhancer
chrX:98148521-98149080:365	promoter
chr6:72162162-72162835:208	enhancer
chr13:56113569-56114033:212	enhancer
chrX:99046356-99046827:368	enhancer
chr17:86300700-86301393:132	enhancer
chr18:79257055-79257567:127	enhancer
chr12:86857226-86857922:357	enhancer
chr15:44410521-44410750:112	enhancer
chr5:140596832-140597587:140	promoter
chr7:98489596-98490146:350	promoter
chr15:77815877-77816385:261	enhancer
chr4:148940551-148940987:251	enhancer
chr12:73632748-73633231:255	enhancer
chr13:111867760-111868380:404	enhancer
chr7:114356261-114356800:360	enhancer
chr10:41959872-41960230:149	enhancer
chr4:124645156-124645695:203	enhancer
chr8:105295693-105296405:372	promoter
chr18:75441822-75442525:226	enhancer
chr1:187225859-187226662:423	enhancer
chr11:97971257-97971708:232	enhancer
chr4:116176629-116177686:257	enhancer
chr4:127263529-127264448:805	enhancer
chr2:166650409-166650937:186	enhancer
chr19:16141833-16142217:240	enhancer
chr8:108736314-108736779:328	enhancer
chr18:39039079-39039514:150	enhancer
chr13:13504103-13504394:157	enhancer
chr14:118635275-118636186:645	enhancer
chr12:52390204-52390750:305	enhancer
chr4:19901162-19901425:125	enhancer
chr17:71485744-71486854:371	enhancer
chr2:158121515-158122369:401	enhancer
chr5:64579422-64580358:156	enhancer
chr18:4997626-4998078:253	enhancer
chr18:35722010-35722798:409	promoter
chr2:32317819-32318450:343	promoter
chr18:84293528-84293919:220	enhancer
chr7:132674058-132674370:114	enhancer
chr11:115153692-115154257:136	promoter
chr11:88619613-88620333:657	enhancer
chr6:90688597-90689178:399	enhancer
chr11:72960980-72961561:232	promoter
chr3:87982789-87983260:245	enhancer
chrX:14628162-14628955:141	enhancer
chr16:33708047-33708345:152	enhancer
chr17:80553277-80554023:157	enhancer
chr9:62381240-62382118:626	enhancer
chr18:75464600-75465480:517	enhancer
chr1:105199254-105199726:237	promoter
chr6:91959972-91960784:241	enhancer
chr17:67512582-67513099:322	enhancer
chr6:83455871-83457301:697	promoter
chr10:86727575-86728149:176	enhancer
chr8:36677698-36678261:322	enhancer
chr13:28629239-28630633:265	enhancer
chr7:109588919-109589302:228	enhancer
chr2:167128811-167130058:250	enhancer
chr6:115884097-115884609:172	enhancer
chr17:14693810-14694478:270	promoter
chr10:108433968-108434448:271	enhancer
chr5:30711691-30712219:400	promoter
chr2:71790741-71791200:243	enhancer
chr3:84394864-84395349:276	enhancer
chr7:67613934-67614499:248	enhancer
chr18:57674539-57675528:486	enhancer
chr4:101192197-101192544:167	enhancer
chr13:97469946-97470413:190	enhancer
chr9:62476859-62477477:411	enhancer
chr14:61046199-61046793:383	promoter
chr13:28833420-28833698:128	enhancer
chr5:149264790-149265456:204	promoter
chr1:194658338-194658920:266	enhancer
chr15:78624334-78625378:929	enhancer
chr18:44584678-44585373:583	enhancer
chr8:113735429-113736059:391	enhancer
chr12:35522710-35523075:175	enhancer
chr1:152019192-152019669:222	enhancer
chr6:61430943-61431669:379	enhancer
chr7:93093374-93094129:131	enhancer
chr5:124010975-124011375:240	enhancer
chr15:99449077-99450106:512	enhancer
chr17:29339004-29339727:137	enhancer
chr1:170767076-170767359:122	enhancer
chr5:68048809-68049130:170	enhancer
chr18:75537621-75538454:411	enhancer
chr5:93101304-93101812:181	enhancer
chr13:43903332-43903699:221	enhancer
chr11:16591435-16591937:201	enhancer
chr7:87246441-87246927:327	promoter
chr8:11348589-11349003:182	enhancer
chr9:94696700-94697011:179	enhancer
chr16:32672724-32673402:326	enhancer
chr15:76195555-76195916:200	promoter
chr10:108167906-108168175:112	enhancer
chr12:71113999-71114378:166	enhancer
chr8:125066900-125068186:449	enhancer
chr4:101182525-101183025:178	enhancer
chr13:51716892-51717304:177	enhancer
chr16:91869573-91869985:261	enhancer
chr8:114593687-114594082:273	enhancer
chr1:51911310-51911720:256	enhancer
chr8:122331044-122331653:241	enhancer
chr16:32124284-32125254:555	enhancer
chr4:8888146-8888727:380	enhancer
chr15:64373109-64373572:284	enhancer
chr1:180357787-180358378:370	enhancer
chr6:94186685-94187341:396	enhancer
chr2:113440592-113441364:482	promoter
chr13:47224551-47224975:268	enhancer
chr5:66797293-66797758:264	enhancer
chr15:36361310-36362078:545	enhancer
chr6:90470882-90471654:495	enhancer
chr6:72653495-72653795:167	enhancer
chr12:31143206-31143668:303	enhancer
chr16:21245914-21246294:168	enhancer
chr2:43806436-43806718:131	enhancer
chr15:78899483-78900069:55	promoter
chr12:73591635-73592036:206	enhancer
chr4:94829788-94830473:380	enhancer
chr14:79279038-79279978:535	enhancer
chr6:39264398-39265268:536	enhancer
chr18:11883374-11884425:341	enhancer
chr7:132232862-132233365:247	enhancer
chr9:46028034-46028359:174	enhancer
chr18:75378425-75379264:203	enhancer
chr11:95837106-95837635:456	enhancer
chr4:105552023-105552518:347	enhancer
chr7:80893579-80894198:359	enhancer
chr3:108296318-108297088:252	enhancer
chr7:67675044-67675810:552	enhancer
chr2:72366536-72366866:182	enhancer
chr18:4336411-4336923:320	enhancer
chr1:159034934-159035290:200	enhancer
chr11:95587561-95587937:136	promoter
chrX:73824546-73825175:456	promoter
chr6:126002944-126003442:329	enhancer
chr14:61971093-61972055:508	enhancer
chr4:134956411-134956658:128	enhancer
chr11:75625833-75626240:228	enhancer
chr16:10640066-10640418:171	enhancer
chr6:129425824-129426237:197	enhancer
chr12:40484169-40484579:261	enhancer
chr19:47432320-47432801:229	enhancer
chr10:86992536-86993166:326	enhancer
chr4:62732141-62732457:161	enhancer
chr17:73941852-73942767:583	enhancer
chr4:58552891-58553900:67	promoter
chr15:80454513-80454854:210	enhancer
chr16:86454107-86454492:157	enhancer
chr12:117560429-117560863:204	enhancer
chr11:80300622-80301026:211	promoter
chr1:194955818-194956083:142	enhancer
chr16:95831391-95832137:292	enhancer
chr11:69326066-69326370:166	promoter
chr11:106795709-106796040:153	enhancer
chr15:98634482-98635222:233	promoter
chr7:112527245-112527634:178	enhancer
chr10:21678612-21679583:650	promoter
chr11:67922111-67922630:440	promoter
chr18:75502576-75503878:1210	enhancer
chr15:80407826-80408428:262	enhancer
chr1:79751065-79751656:344	enhancer
chr2:127656063-127656524:208	promoter
chr7:19651421-19651851:190	enhancer
chr3:108712738-108713535:94	enhancer
chr2:181677613-181678070:215	promoter
chr1:166137541-166139080:450	enhancer
chr8:87875440-87875860:276	enhancer
chr3:10208285-10208810:330	promoter
chr5:105844359-105844724:181	enhancer
chr9:98429818-98430181:135	enhancer
chr4:32351215-32351752:286	enhancer
chr3:149220114-149220960:380	enhancer
chr15:26366640-26366984:132	enhancer
chr4:57308283-57309177:501	enhancer
chr7:34721661-34722177:179	enhancer
chr12:100281143-100281774:533	enhancer
chr1:184864209-184864898:355	enhancer
chr19:11989356-11989654:148	enhancer
chr17:66961049-66961339:142	enhancer
chr5:96911512-96911929:207	enhancer
chr14:40958624-40959532:93	enhancer
chr13:107607218-107607778:305	enhancer
chr9:119970170-119970565:154	enhancer
chr2:158121515-158122369:194	enhancer
chr3:115762886-115763175:151	enhancer
chr14:54383267-54383744:208	enhancer
chr2:20525982-20526766:452	enhancer
chr10:120745115-120745500:182	enhancer
chr9:44515333-44515751:152	promoter
chr4:144948030-144948396:150	enhancer
chr12:54044946-54045754:520	enhancer
chr9:32906088-32906890:604	enhancer
chr10:5593465-5593826:160	promoter
chr16:35630614-35631183:98	enhancer
chr11:96988344-96988599:105	enhancer
chr11:30365031-30365384:193	enhancer
chr8:94998925-94999443:150	enhancer
chr14:77008068-77008593:91	enhancer
chr15:73533053-73533387:200	enhancer
chr16:32113522-32114193:162	enhancer
chr7:45538247-45538900:249	enhancer
chr2:118511952-118512653:212	enhancer
chr5:73881896-73882495:123	enhancer
chr16:45256818-45257326:171	enhancer
chr1:180440865-180441615:473	enhancer
chr1:143941468-143941846:191	enhancer
chr7:112120846-112121421:382	enhancer
chrX:166384881-166385312:219	enhancer
chr8:72353900-72354664:127	enhancer
chr3:130945808-130946508:503	enhancer
chr1:57868616-57869012:249	enhancer
chr7:91542623-91543309:221	promoter
chr3:116095906-116096194:120	enhancer
chr2:137643058-137643655:92	enhancer
chr16:87713041-87713312:137	enhancer
chr1:106511618-106512014:172	enhancer
chr4:132982749-132983557:227	promoter
chr5:36574217-36574921:544	enhancer
chr10:84665434-84666200:472	enhancer
chr11:105373654-105374322:421	enhancer
chrX:153695924-153696390:318	enhancer
chr13:30253830-30254273:168	enhancer
chr6:129097909-129098380:269	enhancer
chr6:38949594-38950197:163	enhancer
chr8:128437466-128437873:218	enhancer
chr5:105586580-105587194:157	enhancer
chr5:67669354-67669758:148	enhancer
chr11:101873922-101874480:189	enhancer
chr17:47174706-47175267:155	enhancer
chr1:177338693-177339295:211	enhancer
chr2:132689732-132690224:366	enhancer
chr6:82997713-82998412:174	enhancer
chr2:127121408-127122240:346	enhancer
chr11:76261114-76261975:246	enhancer
chr13:107980129-107980757:193	enhancer
chr4:149921889-149922854:319	enhancer
chr5:146805737-146806413:331	enhancer
chr5:144277261-144277517:121	enhancer
chr2:118533180-118533681:376	enhancer
chr8:83721393-83722334:807	enhancer
chr9:32715906-32716480:312	enhancer
chr4:124958819-124959432:330	enhancer
chr16:87263598-87263962:136	enhancer
chr15:97821184-97821889:576	enhancer
chr2:122652130-122652788:421	enhancer
chr2:119336443-119336919:170	enhancer
chr8:125066900-125068186:933	enhancer
chr15:102243486-102243752:136	enhancer
chr2:59207217-59207542:189	enhancer
chr4:120799753-120800096:144	enhancer
chr19:7279131-7279475:188	enhancer
chr9:15535114-15536033:223	enhancer
chr18:55409241-55409692:206	enhancer
chr11:88235243-88236008:634	enhancer
chr6:72714544-72715193:338	promoter
chr16:95438638-95440023:81	enhancer
chr8:72353900-72354664:330	enhancer
chr8:24438240-24439155:667	promoter
chr12:79793411-79793849:306	enhancer
chr9:63731444-63731890:206	enhancer
chr16:97165836-97166133:160	enhancer
chr4:9743102-9743494:134	enhancer
chr12:39998130-39998447:144	enhancer
chr17:8143814-8144193:119	enhancer
chr1:183055091-183055950:612	enhancer
chr5:75922571-75923143:300	enhancer
chr12:52867963-52868522:192	enhancer
chr14:31930299-31930937:214	enhancer
chr16:29865016-29865757:214	enhancer
chr11:85523663-85524010:181	enhancer
chr3:68121378-68121709:173	enhancer
chr19:47464022-47464931:553	promoter
chr3:27882118-27882788:255	enhancer
chr7:99401356-99401880:246	enhancer
chr3:30013018-30013370:123	promoter
chr3:105392875-105393518:499	enhancer
chr13:106746681-106747144:177	enhancer
chr1:36569750-36570133:150	enhancer
chr5:122050031-122050623:455	promoter
chr13:62978047-62978531:255	enhancer
chr4:130175172-130175726:132	promoter
chr11:49624174-49624529:147	enhancer
chr4:149988878-149989472:453	enhancer
chr14:48458859-48459279:253	enhancer
chr6:97463690-97464596:415	enhancer
chr5:75918175-75918448:144	enhancer
chr15:80000556-80001189:342	enhancer
chr13:55487075-55487752:575	promoter
chr3:137242821-137243310:244	enhancer
chr6:22019674-22020166:156	enhancer
chr2:119995577-119996264:563	enhancer
chr7:38189229-38189913:420	enhancer
chr2:129359884-129360505:450	enhancer
chr1:133073049-133073897:433	enhancer
chr5:66768839-66769443:410	enhancer
chr18:43421407-43422002:192	enhancer
chr11:5861620-5862575:260	promoter
chr14:117679991-117680291:141	enhancer
chr4:114515264-114515749:182	enhancer
chr13:81767124-81767355:122	enhancer
chr14:78528544-78528918:168	enhancer
chr16:91398053-91398488:197	enhancer
chr9:47589467-47590289:158	enhancer
chr8:41016151-41016852:524	promoter
chr8:11779032-11779376:165	promoter
chr2:137643058-137643655:436	enhancer
chr3:59153393-59153783:211	promoter
chr6:88809394-88809921:132	enhancer
chr13:63153367-63153868:285	enhancer
chr11:108475674-108476107:258	enhancer
chr13:99412459-99413107:501	enhancer
chr13:43374707-43375379:529	enhancer
chr3:130337847-130338285:300	enhancer
chr1:21089645-21090063:141	enhancer
chr18:25904593-25905295:577	enhancer
chr17:47182050-47182713:259	enhancer
chr4:132958832-132959727:287	enhancer
chr8:108387154-108387552:218	enhancer
chr12:108309398-108309974:191	enhancer
chr14:30593233-30593981:229	enhancer
chr11:32767404-32768235:311	enhancer
chr18:21116223-21116490:145	enhancer
chr10:110000679-110001234:401	promoter
chr13:54948881-54950043:103	promoter
chr17:5206761-5207179:254	enhancer
chr8:87891930-87892250:167	enhancer
chr15:10648207-10648715:351	enhancer
chr16:77346140-77346559:177	enhancer
chr1:155059470-155060026:230	enhancer
chr10:75486442-75486873:131	enhancer
chr16:10689719-10690857:303	enhancer
chr1:73717182-73718172:456	enhancer
chr5:116389845-116390836:201	enhancer
chr3:152114776-152115207:230	enhancer
chr11:75152595-75153565:104	enhancer
chr6:39243009-39243978:210	enhancer
chr3:51749867-51750487:125	enhancer
chr2:153475082-153475713:199	enhancer
chr13:104062226-104062738:179	enhancer
chr2:154706574-154706857:141	enhancer
chr14:7826274-7826825:176	enhancer
chr17:73941852-73942767:146	enhancer
chr15:91690543-91691005:314	enhancer
chr19:21821865-21822218:154	enhancer
chr2:27690754-27691551:514	enhancer
chr2:138281575-138282096:127	enhancer
chr10:95707948-95708487:277	enhancer
chr2:163574984-163575891:499	enhancer
chr7:67675044-67675810:76	enhancer
chr4:105205021-105205506:182	enhancer
chr17:31060120-31061211:287	enhancer
chr19:6399382-6400117:180	promoter
chr9:118737310-118738202:493	enhancer
chr10:91299994-91300541:269	enhancer
chr10:60361924-60362726:533	enhancer
chr18:55763763-55764081:188	enhancer
chr1:152817649-152818264:77	enhancer
chr6:92534366-92535113:518	promoter
chr11:98550801-98551495:313	promoter
chr18:38795697-38796072:165	enhancer
chr8:108886615-108887358:218	enhancer
chr14:25505186-25505669:292	enhancer
chr12:79006433-79007479:890	promoter
chr5:103629057-103629824:577	promoter
chr17:26368229-26368626:223	promoter
chr2:85098679-85099465:269	enhancer
chr1:136796311-136797019:547	enhancer
chr11:12373249-12373729:334	enhancer
chr14:76149813-76150219:269	enhancer
chr11:80711377-80711701:151	enhancer
chr14:16564880-16565210:168	enhancer
chr13:95174261-95174581:153	enhancer
chr14:66845343-66845848:349	enhancer
chr9:23083546-23083868:154	enhancer
chr13:49371111-49371972:79	enhancer
chr8:115489218-115489889:178	enhancer
chr13:99729040-99729585:289	enhancer
chr3:101779292-101779890:246	enhancer
chr17:50143270-50143898:338	enhancer
chr5:53880792-53881135:213	enhancer
chr11:30257937-30258231:149	enhancer
chr10:61879394-61880000:187	enhancer
chr11:88172704-88173431:437	enhancer
chr16:33859932-33860581:229	enhancer
chr13:29957888-29958444:213	enhancer
chr13:52818070-52818549:182	enhancer
chr7:105777772-105778816:858	enhancer
chr3:37976556-37976927:219	enhancer
chr8:46764762-46765560:197	enhancer
chr13:41466183-41466980:185	enhancer
chr12:113142450-113142986:305	promoter
chr19:47178517-47179486:391	promoter
chr11:117407663-117408120:157	enhancer
chr2:6129635-6130409:607	promoter
chr9:70930132-70931406:347	enhancer
chr8:47008364-47008813:220	enhancer
chr15:62139131-62139652:110	enhancer
chr1:73923154-73923668:214	enhancer
chr5:3198125-3198895:70	enhancer
chr1:133073049-133073897:671	enhancer
chr14:73347308-73347826:337	enhancer
chr12:117404217-117404749:304	enhancer
chr17:28428499-28429250:163	enhancer
chr2:92645127-92645634:277	enhancer
chr2:113440592-113441364:243	promoter
chr8:115159764-115160383:481	enhancer
chr12:86872228-86872696:246	enhancer
chr15:25842903-25843888:275	promoter
chr6:34610104-34610972:554	enhancer
chr7:16028484-16029017:399	enhancer
chr8:120270516-120270905:199	enhancer
chr17:50763412-50764069:395	enhancer
chr13:97434875-97435237:201	enhancer
chr15:64362382-64363052:493	enhancer
chr5:139724869-139725296:199	enhancer
chr5:148739099-148739529:206	enhancer
chr3:135521800-135522627:88	enhancer
chr4:132065744-132066615:96	enhancer
chr15:59665365-59665971:232	enhancer
chr2:29649073-29649628:103	enhancer
chr1:64925724-64926020:139	enhancer
chr2:74691455-74691918:303	promoter
chr5:140208717-140209271:213	enhancer
chr2:145832174-145832851:412	enhancer
chr1:90732834-90733347:350	enhancer
chr4:142180242-142180689:254	enhancer
chr2:26516320-26516882:475	enhancer
chr18:38541916-38543492:1202	enhancer
chr14:74913311-74914164:745	enhancer
chr8:24427472-24428015:221	enhancer
chr1:52158608-52159164:346	enhancer
chr3:37907409-37908258:588	enhancer
chr10:52273040-52273390:167	enhancer
chr3:105818529-105818984:279	enhancer
chr18:35873010-35874172:926	enhancer
chr17:28217602-28218195:206	enhancer
chr1:51288706-51289972:504	promoter
chr14:25488090-25488640:467	enhancer
chr14:60531019-60531354:144	enhancer
chr2:101752440-101752992:197	enhancer
chr1:159670634-159671281:347	enhancer
chr13:109752346-109752874:330	enhancer
chr9:35038874-35039643:604	enhancer
chr4:144949362-144950056:216	enhancer
chr18:38654243-38655280:108	enhancer
chr16:75855421-75855813:136	enhancer
chr14:105328370-105329241:309	enhancer
chr15:37791146-37792346:857	promoter
chr5:34183042-34183537:263	enhancer
chr17:83985308-83985805:130	enhancer
chr10:86375716-86376314:322	enhancer
chr2:38931783-38932387:143	promoter
chr5:140543089-140543584:349	enhancer
chr7:105228058-105228527:193	enhancer
chr1:73188671-73189202:359	enhancer
chr10:77433976-77435498:387	enhancer
chr11:113201381-113202051:479	promoter
chr14:40914739-40915340:192	enhancer
chr10:8917412-8917778:179	enhancer
chr13:56647526-56648583:198	enhancer
chr9:44691658-44692647:548	enhancer
chr1:183055091-183055950:150	enhancer
chr13:28718140-28719077:257	enhancer
chr2:132094505-132094873:153	enhancer
chr5:107121182-107121542:144	enhancer
chr15:39042034-39042584:424	enhancer
chr12:111449300-111449798:362	enhancer
chr1:183040718-183041436:564	enhancer
chr5:111429641-111430178:275	enhancer
chr5:144105134-144105389:117	enhancer
chr19:40394490-40395583:212	enhancer
chr12:8400251-8401104:716	enhancer
chr15:35806798-35807568:607	enhancer
chr13:43374707-43375379:154	enhancer
chr2:138215398-138216162:114	enhancer
chr17:31060120-31061211:676	enhancer
chr2:119995577-119996264:279	enhancer
chr6:99902690-99903314:533	enhancer
chr10:12612541-12612778:116	enhancer
chr17:43366515-43366939:196	enhancer
chr15:84855577-84856531:580	promoter
chr5:92924707-92925262:297	enhancer
chr2:135711704-135712256:390	enhancer
chr14:105328370-105329241:727	enhancer
chr18:77565088-77565836:609	promoter
chr5:105742608-105742983:158	enhancer
chr14:70780797-70781553:430	enhancer
chr3:38221001-38221247:111	enhancer
chr3:27209452-27210116:62	enhancer
chr11:85492125-85492680:246	enhancer
chr2:26583567-26584239:311	promoter
chr18:68099358-68099695:157	promoter
chr17:10702710-10703526:730	enhancer
chr4:86396575-86397392:308	enhancer
chr5:75917082-75917515:297	enhancer
chr18:38171548-38172717:635	enhancer
chr4:149527992-149528378:244	enhancer
chr9:95088856-95089542:396	enhancer
chr5:105584011-105584307:150	enhancer
chr11:72065153-72065453:155	enhancer
chr2:29649793-29650438:538	enhancer
chr13:23763481-23763998:141	promoter
chr16:59567804-59568056:125	enhancer
chr4:57673318-57673861:396	enhancer
chr14:32994964-32995391:170	enhancer
chr12:17769417-17769881:212	enhancer
chr8:36163745-36164484:571	enhancer
chr10:12548574-12549076:308	enhancer
chr8:8994501-8995191:197	enhancer
chr18:44586408-44586845:214	enhancer
chr9:32400531-32401246:347	enhancer
chr9:104035361-104035594:117	enhancer
chr3:37916930-37917550:296	enhancer
chr4:129578260-129578952:451	promoter
chr5:74277717-74278071:203	enhancer
chr7:49046842-49047272:279	enhancer
chr10:120635783-120636514:548	enhancer
chr18:60977699-60978712:139	enhancer
chr1:62729460-62730115:157	enhancer
chr12:21159087-21159735:128	enhancer
chr13:82258226-82259185:343	enhancer
chr19:21472255-21472811:346	promoter
chr15:76294268-76295240:128	promoter
chr3:121471659-121472121:226	enhancer
chr6:126141398-126142555:320	enhancer
chr5:74260040-74260713:188	enhancer
chr5:75970268-75970794:351	enhancer
chr1:57890228-57890906:191	enhancer
chr5:21035712-21036061:191	enhancer
chr7:113066402-113067065:561	enhancer
chr10:24493427-24494349:162	enhancer
chr18:8645309-8645671:200	enhancer
chr10:21400094-21400890:549	enhancer
chr6:31370475-31371514:845	enhancer
chr17:43365289-43365632:203	enhancer
chr15:66560753-66561267:333	promoter
chr9:23041701-23042603:627	enhancer
chr18:52666587-52666890:156	enhancer
chr11:68956682-68957332:536	promoter
chr1:87900870-87901544:278	promoter
chr7:70971638-70972519:527	enhancer
chr13:104610316-104611293:353	enhancer
chr14:120347852-120348381:137	enhancer
chr19:38015473-38015925:227	enhancer
chr8:85380736-85381327:321	enhancer
chr18:39047656-39048219:125	enhancer
chr13:110696476-110697125:336	enhancer
chr8:8801394-8802228:376	enhancer
chr6:113654102-113654494:242	enhancer
chr5:103773243-103773654:150	enhancer
